stamp,seq_tw,drone_position_x,drone_position_y,drone_position_z,drone_position_qx,drone_position_qy,drone_position_qz,drone_position_qw,yolo_label,yolo_xmin,yolo_xmax,yolo_ymin,yolo_ymax,yolo_confidence,object_global_position_2d_x,object_global_position_2d_y,object_global_position_2d_z
1628075977.360153,714,-0.499700,0.764626,0.240698,-0.004406,-0.022952,0.038205,0.998997,soldier,286,325,169,281,0.976315,9.208702,1.665883,0.000000
1628075977.426834,715,-0.497551,0.763309,0.240869,-0.004479,-0.019965,0.039141,0.999024,soldier,287,327,169,279,0.972374,9.372882,1.698095,0.000000
1628075977.493489,716,-0.491321,0.758072,0.241099,-0.004548,-0.020220,0.038828,0.999031,soldier,289,329,170,277,0.938293,9.223349,1.620350,0.000000
1628075977.560164,717,-0.489806,0.757036,0.241206,-0.004540,-0.020193,0.039238,0.999016,soldier,291,331,162,270,0.980927,9.220972,1.602582,0.000000
1628075977.626819,718,-0.491902,0.757631,0.237683,-0.004872,-0.019501,0.040171,0.998991,soldier,288,330,163,270,0.961417,9.376379,1.662142,0.000000
1628075977.693515,719,-0.489101,0.754403,0.237216,-0.004804,-0.020359,0.040690,0.998953,soldier,289,330,163,270,0.971397,9.376606,1.669093,0.000000
1628075977.826830,720,-0.485369,0.751347,0.236514,-0.004940,-0.020390,0.041375,0.998923,soldier,289,330,164,268,0.968556,9.219206,1.664768,0.000000
1628075977.893506,721,-0.481872,0.748894,0.236146,-0.004947,-0.019871,0.041686,0.998921,soldier,289,330,164,269,0.968391,9.224148,1.668137,0.000000
1628075978.026827,722,-0.475373,0.744945,0.234344,-0.005062,-0.019960,0.042741,0.998874,soldier,289,331,164,269,0.978661,9.390550,1.674282,0.000000
1628075978.093523,723,-0.472585,0.743249,0.234110,-0.005076,-0.019720,0.043155,0.998861,soldier,289,330,164,269,0.974823,9.230969,1.691261,0.000000
1628075978.226857,724,-0.465203,0.739952,0.233690,-0.005095,-0.019757,0.043606,0.998840,soldier,289,330,164,268,0.974420,9.396156,1.712749,0.000000
1628075978.293494,725,-0.462593,0.738124,0.232504,-0.005157,-0.020014,0.044301,0.998804,soldier,289,331,164,269,0.974925,9.400288,1.698469,0.000000
1628075978.426814,726,-0.459205,0.735419,0.232066,-0.005190,-0.019982,0.045052,0.998771,soldier,289,330,165,268,0.972525,9.399935,1.736723,0.000000
1628075978.493509,727,-0.458491,0.734662,0.231408,-0.005211,-0.020070,0.045325,0.998757,soldier,289,330,165,268,0.974312,9.399938,1.741400,0.000000
1628075978.626817,728,-0.457335,0.726489,0.231222,-0.005165,-0.020198,0.046420,0.998704,soldier,289,330,165,268,0.972898,9.398635,1.754814,0.000000
1628075978.693498,729,-0.454631,0.724904,0.230924,-0.005187,-0.020012,0.046785,0.998691,soldier,289,330,165,268,0.972881,9.241268,1.743699,0.000000
1628075978.827171,730,-0.451753,0.723949,0.229787,-0.005267,-0.020121,0.047210,0.998668,soldier,289,330,165,268,0.971831,9.243076,1.751120,0.000000
1628075978.893549,731,-0.448959,0.721629,0.228887,-0.005298,-0.020060,0.047904,0.998636,soldier,289,330,165,268,0.973673,9.404176,1.779471,0.000000
1628075978.960157,732,-0.447493,0.720111,0.228505,-0.005315,-0.020142,0.048261,0.998617,soldier,289,330,164,268,0.972613,9.244072,1.768015,0.000000
1628075979.026836,733,-0.445057,0.719171,0.227938,-0.005369,-0.020063,0.048682,0.998598,soldier,289,330,164,268,0.973293,9.405353,1.792719,0.000000
1628075979.093481,734,-0.445316,0.717957,0.227389,-0.005351,-0.020147,0.048963,0.998583,soldier,289,330,164,269,0.970507,9.405396,1.796810,0.000000
1628075979.160151,735,-0.444945,0.711468,0.227101,-0.005266,-0.020203,0.049651,0.998548,soldier,289,330,164,269,0.973237,9.244618,1.786093,0.000000
1628075979.226815,736,-0.442693,0.710070,0.226536,-0.005301,-0.020270,0.050042,0.998527,soldier,289,330,164,269,0.975731,9.405449,1.810162,0.000000
1628075979.293477,737,-0.444242,0.710134,0.225519,-0.005339,-0.020343,0.050299,0.998513,soldier,289,331,164,269,0.974861,9.405819,1.789329,0.000000
1628075979.360147,738,-0.440501,0.708429,0.224932,-0.005377,-0.020281,0.050774,0.998490,soldier,289,330,164,269,0.970452,9.246482,1.805032,0.000000
1628075979.426845,739,-0.441379,0.708323,0.223989,-0.005410,-0.020350,0.051039,0.998475,soldier,289,330,164,268,0.976466,9.243833,1.810361,0.000000
1628075979.493494,740,-0.438284,0.706708,0.223345,-0.005426,-0.020301,0.051484,0.998453,soldier,289,330,164,268,0.974487,9.405511,1.835709,0.000000
1628075979.560168,741,-0.439118,0.706494,0.222412,-0.005446,-0.020356,0.051742,0.998438,soldier,289,330,164,269,0.975332,9.245586,1.822016,0.000000
1628075979.626815,742,-0.436506,0.704886,0.221770,-0.005458,-0.020335,0.052182,0.998416,soldier,289,330,164,268,0.972959,9.246193,1.829203,0.000000
1628075979.693481,743,-0.435662,0.704343,0.220791,-0.005479,-0.020377,0.052545,0.998396,soldier,289,330,164,268,0.973988,9.405572,1.854376,0.000000
1628075979.760159,744,-0.438587,0.698124,0.221437,-0.005320,-0.020527,0.053041,0.998367,soldier,289,330,164,268,0.974671,9.241817,1.838917,0.000000
1628075979.826843,745,-0.435306,0.696464,0.220213,-0.005401,-0.020474,0.053578,0.998339,soldier,289,330,165,268,0.973242,9.404441,1.866547,0.000000
1628075979.893488,746,-0.435246,0.695777,0.219476,-0.005417,-0.020496,0.053868,0.998323,soldier,289,330,165,268,0.974102,9.403779,1.871610,0.000000
1628075979.960170,747,-0.435851,0.695502,0.218579,-0.005445,-0.020521,0.054143,0.998307,soldier,289,330,165,268,0.968974,9.243094,1.857660,0.000000
1628075980.026823,748,-0.433273,0.694129,0.217560,-0.005468,-0.020503,0.054611,0.998282,soldier,289,330,165,268,0.971783,9.244613,1.865414,0.000000
1628075980.093486,749,-0.433965,0.693859,0.216786,-0.005490,-0.020546,0.054869,0.998267,soldier,289,330,164,268,0.972115,9.401503,1.889794,0.000000
1628075980.160148,750,-0.431206,0.692328,0.215748,-0.005522,-0.020531,0.055338,0.998241,soldier,289,330,165,268,0.970583,9.244915,1.877817,0.000000
1628075980.226834,751,-0.431124,0.691812,0.214966,-0.005539,-0.020545,0.055638,0.998224,soldier,289,330,165,268,0.972052,9.403588,1.902752,0.000000
1628075980.293483,752,-0.429591,0.690268,0.214091,-0.005544,-0.020554,0.056072,0.998200,soldier,289,330,165,267,0.973461,9.243667,1.890258,0.000000
1628075980.360191,753,-0.430321,0.684312,0.215762,-0.005448,-0.020614,0.056677,0.998165,soldier,289,330,165,267,0.974452,9.241375,1.895895,0.000000
1628075980.426907,754,-0.429543,0.683327,0.215056,-0.005462,-0.020624,0.056991,0.998147,soldier,289,330,165,268,0.973901,9.242448,1.900809,0.000000
1628075980.493507,755,-0.428414,0.682423,0.213942,-0.005507,-0.020634,0.057378,0.998124,soldier,289,330,164,268,0.974759,9.241533,1.907716,0.000000
1628075980.560205,756,-0.429677,0.680949,0.213060,-0.005462,-0.020709,0.057635,0.998108,soldier,289,330,165,268,0.974136,9.240582,1.910933,0.000000
1628075980.626869,757,-0.427358,0.679494,0.211722,-0.005512,-0.020681,0.058141,0.998079,soldier,289,330,165,268,0.973252,9.241702,1.919373,0.000000
1628075980.693527,758,-0.426455,0.678569,0.210786,-0.005541,-0.020682,0.058512,0.998057,soldier,289,330,165,268,0.972349,9.241680,1.925680,0.000000
1628075980.760181,759,-0.426410,0.678012,0.210137,-0.005559,-0.020714,0.058788,0.998040,soldier,289,330,165,268,0.973987,9.400171,1.951142,0.000000
1628075980.826874,760,-0.424687,0.676717,0.208927,-0.005584,-0.020697,0.059235,0.998014,soldier,289,330,165,268,0.972958,9.241608,1.937930,0.000000
1628075980.895611,761,-0.424775,0.676041,0.208429,-0.005587,-0.020724,0.059501,0.997997,soldier,289,330,164,268,0.975475,9.398864,1.963498,0.000000
1628075980.960202,762,-0.425293,0.671648,0.210007,-0.005518,-0.020780,0.060138,0.997958,soldier,289,330,165,268,0.973106,9.397698,1.971339,0.000000
1628075981.026848,763,-0.424369,0.670787,0.209116,-0.005554,-0.020770,0.060502,0.997937,soldier,289,330,165,268,0.974454,9.397692,1.977705,0.000000
1628075981.093493,764,-0.423342,0.669831,0.208216,-0.005581,-0.020783,0.060851,0.997915,soldier,289,330,164,269,0.970570,9.397779,1.983678,0.000000
1628075981.160184,765,-0.422017,0.667296,0.207899,-0.005546,-0.020806,0.061245,0.997890,soldier,289,330,165,268,0.975898,9.398026,1.988855,0.000000
1628075981.226818,766,-0.421195,0.666321,0.207053,-0.005567,-0.020821,0.061592,0.997869,soldier,289,330,164,268,0.974719,9.237739,1.973445,0.000000
1628075981.293509,767,-0.419624,0.665283,0.205930,-0.005607,-0.020811,0.062011,0.997843,soldier,289,330,165,268,0.970498,9.398370,2.002034,0.000000
1628075981.360154,768,-0.419776,0.664475,0.205459,-0.005604,-0.020852,0.062279,0.997825,soldier,289,330,164,269,0.969455,9.397426,2.006491,0.000000
1628075981.426892,769,-0.417563,0.663358,0.204067,-0.005627,-0.020817,0.062741,0.997797,soldier,289,330,165,268,0.974057,9.239439,1.992623,0.000000
1628075981.493484,770,-0.416844,0.662236,0.203151,-0.005626,-0.020838,0.063114,0.997773,soldier,289,330,164,269,0.976786,9.239123,1.998740,0.000000
1628075981.560151,771,-0.419263,0.658432,0.205850,-0.005526,-0.020950,0.063510,0.997746,soldier,289,330,164,268,0.975522,9.234348,2.002673,0.000000
1628075981.626810,772,-0.416975,0.656956,0.204701,-0.005554,-0.020917,0.064014,0.997714,soldier,289,330,165,268,0.972192,9.395396,2.033092,0.000000
1628075981.693485,773,-0.415683,0.656077,0.203715,-0.005585,-0.020906,0.064390,0.997690,soldier,289,331,164,269,0.971207,9.240024,1.991716,0.000000
1628075981.760160,774,-0.415528,0.653890,0.204222,-0.005500,-0.020956,0.064620,0.997675,soldier,289,330,164,268,0.975840,9.393988,2.042094,0.000000
1628075981.826853,775,-0.413134,0.652468,0.202669,-0.005559,-0.020914,0.065154,0.997641,soldier,289,330,164,268,0.976991,9.394972,2.051278,0.000000
1628075981.893520,776,-0.413134,0.651628,0.202195,-0.005556,-0.020946,0.065409,0.997623,soldier,289,330,164,269,0.975411,9.236407,2.032512,0.000000
1628075981.960161,777,-0.411146,0.650567,0.200720,-0.005599,-0.020910,0.065884,0.997592,soldier,289,330,164,269,0.975008,9.237144,2.040707,0.000000
1628075982.026816,778,-0.410625,0.649564,0.199883,-0.005604,-0.020923,0.066221,0.997570,soldier,289,330,164,269,0.971443,9.395566,2.069247,0.000000
1628075982.093482,779,-0.409551,0.648802,0.198904,-0.005609,-0.020919,0.066571,0.997547,soldier,289,330,164,269,0.975776,9.395653,2.075381,0.000000
1628075982.160147,780,-0.411510,0.644359,0.201748,-0.005513,-0.021020,0.067082,0.997511,soldier,289,330,165,268,0.971268,9.392046,2.080860,0.000000
1628075982.226874,781,-0.410867,0.643603,0.200872,-0.005540,-0.021027,0.067428,0.997487,soldier,289,330,164,269,0.975989,9.232874,2.063577,0.000000
1628075982.293493,782,-0.409729,0.642642,0.199780,-0.005557,-0.021030,0.067805,0.997461,soldier,289,330,165,268,0.975265,9.080061,2.047312,0.000000
1628075982.360169,783,-0.408559,0.640197,0.200502,-0.005484,-0.021053,0.068078,0.997443,soldier,289,330,164,269,0.972869,9.392058,2.096263,0.000000
1628075982.426836,784,-0.407601,0.639847,0.200014,-0.005507,-0.021019,0.068199,0.997435,soldier,289,330,164,269,0.974555,9.233957,2.074699,0.000000
1628075982.493478,785,-0.405953,0.637976,0.197974,-0.005550,-0.021017,0.068914,0.997386,soldier,289,330,165,268,0.975574,9.233546,2.086719,0.000000
1628075982.560149,786,-0.406308,0.637228,0.197555,-0.005545,-0.021057,0.069143,0.997369,soldier,289,331,164,269,0.976316,9.394778,2.088415,0.000000
1628075982.626827,787,-0.404320,0.636015,0.195710,-0.005594,-0.021050,0.069638,0.997335,soldier,289,330,165,268,0.973471,9.391706,2.122939,0.000000
1628075982.693490,788,-0.404513,0.635083,0.195311,-0.005586,-0.021089,0.069882,0.997317,soldier,289,331,164,268,0.976847,9.393235,2.101089,0.000000
1628075982.826813,789,-0.404976,0.630209,0.197262,-0.005512,-0.021172,0.070741,0.997255,soldier,289,330,164,269,0.977558,9.387522,2.138712,0.000000
1628075982.893504,790,-0.403228,0.629025,0.195789,-0.005562,-0.021150,0.071208,0.997222,soldier,289,331,164,269,0.978923,9.391608,2.120865,0.000000
1628075982.960232,791,-0.401717,0.626500,0.196942,-0.005489,-0.021167,0.071484,0.997202,soldier,289,331,164,268,0.977102,9.232491,2.099624,0.000000
1628075983.026865,792,-0.399692,0.625146,0.195432,-0.005550,-0.021147,0.071970,0.997167,soldier,289,330,164,268,0.975160,9.229421,2.133257,0.000000
1628075983.093501,793,-0.398952,0.624189,0.194284,-0.005563,-0.021162,0.072326,0.997141,soldier,289,330,164,269,0.976272,9.388730,2.163940,0.000000
1628075983.160287,794,-0.397974,0.623346,0.193155,-0.005596,-0.021156,0.072697,0.997114,soldier,289,330,164,269,0.975688,9.230027,2.145363,0.000000
1628075983.293508,795,-0.397385,0.621683,0.191511,-0.005616,-0.021214,0.073306,0.997068,soldier,289,330,164,268,0.974124,9.227533,2.155725,0.000000
1628075983.360276,796,-0.398637,0.617470,0.194132,-0.005560,-0.021292,0.073912,0.997022,soldier,289,330,164,268,0.974864,9.224268,2.163149,0.000000
1628075983.426871,797,-0.397722,0.616580,0.193208,-0.005573,-0.021293,0.074237,0.996998,soldier,289,330,164,269,0.978024,9.383751,2.193915,0.000000
1628075983.493482,798,-0.397921,0.615959,0.192765,-0.005565,-0.021327,0.074434,0.996982,soldier,289,330,164,269,0.975128,9.224415,2.171529,0.000000
1628075983.560289,799,-0.394403,0.612662,0.192914,-0.005542,-0.021286,0.074982,0.996942,soldier,289,330,164,269,0.973665,9.226301,2.178788,0.000000
1628075983.626831,800,-0.394434,0.611965,0.192396,-0.005539,-0.021316,0.075215,0.996924,soldier,289,330,164,269,0.974284,9.225484,2.182591,0.000000
1628075983.760154,801,-0.392566,0.609994,0.189899,-0.005574,-0.021334,0.075993,0.996864,soldier,289,330,164,268,0.974939,9.382092,2.222039,0.000000
1628075983.826959,802,-0.391082,0.609026,0.188313,-0.005603,-0.021313,0.076442,0.996830,soldier,289,330,165,268,0.975151,9.383298,2.229732,0.000000
1628075983.893524,803,-0.391748,0.608210,0.187931,-0.005589,-0.021368,0.076667,0.996812,soldier,289,330,164,268,0.975688,9.222346,2.207171,0.000000
1628075984.026827,804,-0.391666,0.603024,0.189710,-0.005570,-0.021431,0.077618,0.996737,soldier,289,330,164,269,0.974101,9.378653,2.246764,0.000000
1628075984.094581,805,-0.391451,0.602309,0.189353,-0.005565,-0.021448,0.077821,0.996721,soldier,289,330,163,268,0.977183,9.218771,2.223533,0.000000
1628075984.226902,806,-0.387852,0.598319,0.188550,-0.005547,-0.021449,0.078629,0.996658,soldier,289,330,164,269,0.972467,9.220859,2.234923,0.000000
1628075984.360774,807,-0.386677,0.596458,0.186444,-0.005576,-0.021478,0.079316,0.996603,soldier,289,331,164,269,0.974782,9.223783,2.220949,0.000000
1628075984.426854,808,-0.385815,0.596226,0.185642,-0.005612,-0.021458,0.079458,0.996591,soldier,289,330,164,269,0.974735,9.220145,2.248935,0.000000
1628075984.560168,809,-0.387467,0.591107,0.187499,-0.005553,-0.021614,0.080495,0.996505,soldier,289,330,164,269,0.974648,9.214751,2.263757,0.000000
1628075984.693478,810,-0.385609,0.589091,0.185313,-0.005587,-0.021601,0.081252,0.996444,soldier,289,330,164,269,0.974241,9.214085,2.276403,0.000000
1628075984.760151,811,-0.385094,0.588939,0.184817,-0.005604,-0.021581,0.081359,0.996435,soldier,289,330,165,268,0.971761,9.372348,2.306164,0.000000
1628075984.826814,812,-0.382277,0.585133,0.185199,-0.005520,-0.021587,0.081984,0.996385,soldier,289,330,164,269,0.974533,9.214967,2.286467,0.000000
1628075984.893505,813,-0.381667,0.584888,0.184665,-0.005536,-0.021572,0.082104,0.996375,soldier,289,330,164,269,0.976051,9.373229,2.316607,0.000000
1628075984.960170,814,-0.380733,0.583154,0.182391,-0.005562,-0.021621,0.082798,0.996316,soldier,289,331,164,269,0.976049,9.217902,2.274846,0.000000
1628075985.026818,815,-0.380722,0.582414,0.182180,-0.005553,-0.021643,0.082997,0.996299,soldier,289,330,165,268,0.975139,9.212943,2.303333,0.000000
1628075985.093479,816,-0.379966,0.581250,0.180174,-0.005565,-0.021665,0.083473,0.996259,soldier,289,330,165,268,0.975437,9.369965,2.339862,0.000000
1628075985.160146,817,-0.379687,0.581195,0.179783,-0.005570,-0.021659,0.083535,0.996254,soldier,289,330,164,269,0.973704,9.212086,2.312524,0.000000
1628075985.226819,818,-0.381296,0.577416,0.183390,-0.005512,-0.021741,0.084052,0.996209,soldier,289,330,164,269,0.974992,9.366448,2.347298,0.000000
1628075985.293476,819,-0.381016,0.576595,0.182403,-0.005517,-0.021741,0.084374,0.996182,soldier,289,330,164,269,0.976528,9.365583,2.352803,0.000000
1628075985.360156,820,-0.378256,0.573033,0.183080,-0.005444,-0.021734,0.084971,0.996131,soldier,289,330,164,269,0.974760,9.208365,2.331873,0.000000
1628075985.426820,821,-0.377662,0.572674,0.182480,-0.005459,-0.021722,0.085123,0.996119,soldier,289,330,164,269,0.975540,9.208446,2.334456,0.000000
1628075985.493480,822,-0.377279,0.571167,0.180976,-0.005457,-0.021740,0.085659,0.996072,soldier,289,330,164,269,0.976267,9.364723,2.372461,0.000000
1628075985.560146,823,-0.376733,0.570891,0.180261,-0.005469,-0.021731,0.085810,0.996060,soldier,289,330,164,269,0.976715,9.206926,2.345928,0.000000
1628075985.626817,824,-0.376493,0.569178,0.178445,-0.005455,-0.021767,0.086386,0.996009,soldier,289,330,164,269,0.979732,9.362825,2.384712,0.000000
1628075985.693482,825,-0.375962,0.568954,0.177547,-0.005464,-0.021747,0.086532,0.995997,soldier,289,330,164,269,0.977575,9.205089,2.357898,0.000000
1628075985.760145,826,-0.377736,0.564955,0.180825,-0.005395,-0.021849,0.087202,0.995936,soldier,289,330,164,269,0.972880,9.200715,2.366721,0.000000
1628075985.826813,827,-0.377430,0.564685,0.180389,-0.005400,-0.021852,0.087322,0.995926,soldier,289,330,164,268,0.975830,9.357141,2.398660,0.000000
1628075985.893493,828,-0.376529,0.562880,0.178588,-0.005408,-0.021857,0.087929,0.995872,soldier,289,330,164,269,0.971416,9.199273,2.378665,0.000000
1628075986.026829,829,-0.373154,0.559048,0.178556,-0.005360,-0.021822,0.088717,0.995803,soldier,289,330,164,269,0.976198,9.357481,2.420082,0.000000
1628075986.093504,830,-0.373054,0.558983,0.178417,-0.005362,-0.021822,0.088748,0.995801,soldier,289,330,164,269,0.975255,9.199823,2.390483,0.000000
1628075986.160162,831,-0.372728,0.557295,0.176772,-0.005363,-0.021862,0.089298,0.995751,soldier,289,330,164,268,0.977101,9.354489,2.429898,0.000000
1628075986.226819,832,-0.372020,0.556195,0.175345,-0.005371,-0.021872,0.089684,0.995716,soldier,289,330,164,269,0.976070,9.354892,2.436173,0.000000
1628075986.360145,833,-0.372647,0.552224,0.178023,-0.005311,-0.021945,0.090441,0.995646,soldier,289,330,164,269,0.972944,9.193734,2.416235,0.000000
1628075986.426821,834,-0.371996,0.551067,0.176916,-0.005325,-0.021955,0.090824,0.995611,soldier,289,330,165,269,0.972819,9.192933,2.422463,0.000000
1628075986.560168,835,-0.370918,0.549715,0.174915,-0.005355,-0.021937,0.091373,0.995561,soldier,289,330,164,268,0.974625,9.190825,2.431904,0.000000
1628075986.626849,836,-0.368684,0.546444,0.175998,-0.005283,-0.021950,0.091868,0.995515,soldier,289,331,165,268,0.975784,9.197025,2.412557,0.000000
1628075986.760168,837,-0.367605,0.544461,0.174102,-0.005297,-0.021962,0.092494,0.995457,soldier,289,330,165,268,0.972970,9.348399,2.479293,0.000000
1628075986.826944,838,-0.367104,0.543357,0.172867,-0.005316,-0.021961,0.092851,0.995424,soldier,289,331,164,269,0.978429,9.194885,2.428427,0.000000
1628075986.960150,839,-0.368033,0.540045,0.174854,-0.005304,-0.022019,0.093593,0.995353,soldier,289,330,164,269,0.974148,9.343569,2.496382,0.000000
1628075987.026817,840,-0.367440,0.539109,0.174378,-0.005311,-0.022019,0.093836,0.995330,soldier,289,330,165,268,0.975390,9.185893,2.468427,0.000000
1628075987.093489,841,-0.366796,0.537935,0.172666,-0.005330,-0.022030,0.094317,0.995284,soldier,289,331,164,269,0.973910,9.346840,2.482753,0.000000
1628075987.160147,842,-0.363693,0.535167,0.173754,-0.005262,-0.021987,0.094720,0.995247,soldier,289,330,164,269,0.974939,9.343531,2.513465,0.000000
1628075987.226817,843,-0.363742,0.534600,0.173390,-0.005259,-0.022005,0.094881,0.995231,soldier,289,330,165,268,0.970312,9.185557,2.483943,0.000000
1628075987.293647,844,-0.362531,0.533180,0.171526,-0.005286,-0.021996,0.095379,0.995184,soldier,289,331,164,269,0.976616,9.189715,2.466841,0.000000
1628075987.360164,845,-0.362809,0.532499,0.171116,-0.005277,-0.022028,0.095567,0.995165,soldier,289,331,164,269,0.973901,9.188645,2.469771,0.000000
1628075987.426850,846,-0.361806,0.531215,0.169260,-0.005292,-0.022030,0.096036,0.995120,soldier,289,331,164,268,0.977167,9.343902,2.509724,0.000000
1628075987.493492,847,-0.362067,0.530312,0.168077,-0.005299,-0.022061,0.096345,0.995089,soldier,289,331,165,268,0.976974,9.186291,2.482560,0.000000
1628075987.560147,848,-0.363365,0.527903,0.172310,-0.005251,-0.022116,0.096621,0.995062,soldier,289,330,164,269,0.976170,9.178861,2.510671,0.000000
1628075987.626813,849,-0.362879,0.526665,0.170756,-0.005282,-0.022137,0.097114,0.995013,soldier,289,330,164,269,0.976223,9.177340,2.518940,0.000000
1628075987.693482,850,-0.362126,0.525682,0.169683,-0.005291,-0.022128,0.097445,0.994981,soldier,289,330,164,269,0.975900,9.176784,2.524326,0.000000
1628075987.760145,851,-0.359932,0.523420,0.171548,-0.005217,-0.022109,0.097649,0.994962,soldier,289,331,164,268,0.978361,9.339172,2.533329,0.000000
1628075987.826819,852,-0.358750,0.521950,0.169689,-0.005243,-0.022109,0.098181,0.994909,soldier,289,330,164,269,0.977618,9.334268,2.567814,0.000000
1628075987.893488,853,-0.358708,0.521060,0.168558,-0.005251,-0.022132,0.098493,0.994878,soldier,289,330,164,268,0.975756,9.174814,2.539929,0.000000
1628075987.960148,854,-0.357797,0.519862,0.167369,-0.005247,-0.022137,0.098856,0.994842,soldier,289,330,165,268,0.973141,9.175401,2.545547,0.000000
1628075988.026813,855,-0.357959,0.518881,0.166247,-0.005231,-0.022170,0.099156,0.994811,soldier,289,330,164,269,0.973869,9.330923,2.583741,0.000000
1628075988.093483,856,-0.357602,0.517822,0.165161,-0.005209,-0.022167,0.099454,0.994782,soldier,289,331,164,269,0.975743,9.178196,2.529680,0.000000
1628075988.160150,857,-0.359349,0.515239,0.168668,-0.005182,-0.022233,0.099904,0.994735,soldier,289,330,165,268,0.973301,9.169392,2.560940,0.000000
1628075988.226814,858,-0.358741,0.514115,0.167551,-0.005189,-0.022240,0.100259,0.994699,soldier,289,330,165,268,0.974031,9.325416,2.600431,0.000000
1628075988.293530,859,-0.358523,0.513129,0.166106,-0.005190,-0.022245,0.100615,0.994663,soldier,289,330,164,269,0.978449,9.324129,2.606392,0.000000
1628075988.360182,860,-0.354688,0.510285,0.168319,-0.005120,-0.022187,0.100934,0.994632,soldier,289,330,164,269,0.977028,9.326742,2.609670,0.000000
1628075988.426837,861,-0.354433,0.509322,0.166915,-0.005117,-0.022198,0.101291,0.994596,soldier,289,330,164,269,0.975541,9.168654,2.581527,0.000000
1628075988.493496,862,-0.354122,0.508399,0.165810,-0.005115,-0.022198,0.101598,0.994565,soldier,289,330,164,268,0.977176,9.323298,2.620869,0.000000
1628075988.560148,863,-0.354641,0.507850,0.165388,-0.005108,-0.022228,0.101765,0.994547,soldier,289,330,164,269,0.977075,9.323196,2.623416,0.000000
1628075988.626816,864,-0.353974,0.506532,0.163280,-0.005098,-0.022231,0.102256,0.994497,soldier,289,330,164,269,0.973278,9.321767,2.631659,0.000000
1628075988.693484,865,-0.354296,0.505611,0.162202,-0.005087,-0.022264,0.102558,0.994465,soldier,289,330,164,269,0.976063,9.163362,2.602081,0.000000
1628075988.826891,866,-0.355134,0.502591,0.165769,-0.005058,-0.022325,0.103217,0.994395,soldier,289,330,164,269,0.977389,9.159630,2.611641,0.000000
1628075988.893522,867,-0.354157,0.501338,0.164250,-0.005058,-0.022318,0.103682,0.994347,soldier,289,330,164,269,0.972675,9.158648,2.619300,0.000000
1628075988.960222,868,-0.351531,0.498874,0.166339,-0.004975,-0.022282,0.103902,0.994325,soldier,289,330,165,268,0.970457,9.160415,2.620937,0.000000
1628075989.026875,869,-0.350443,0.497498,0.164716,-0.004985,-0.022274,0.104381,0.994275,soldier,289,331,164,269,0.975644,9.321500,2.638243,0.000000
1628075989.093539,870,-0.350641,0.496715,0.163605,-0.004990,-0.022301,0.104710,0.994240,soldier,289,330,164,268,0.976592,9.313201,2.669617,0.000000
1628075989.160430,871,-0.350123,0.495692,0.162435,-0.004993,-0.022326,0.105059,0.994203,soldier,289,330,164,269,0.977404,9.313336,2.675250,0.000000
1628075989.227025,872,-0.350512,0.494804,0.161196,-0.004991,-0.022369,0.105377,0.994168,soldier,289,330,164,269,0.976456,9.311468,2.680551,0.000000
1628075989.294182,873,-0.350419,0.494122,0.161113,-0.004968,-0.022375,0.105501,0.994155,soldier,289,330,165,268,0.973977,9.154484,2.646811,0.000000
1628075989.361248,874,-0.351876,0.491200,0.163518,-0.004951,-0.022433,0.106117,0.994088,soldier,289,330,164,268,0.974148,9.305527,2.691427,0.000000
1628075989.426886,875,-0.351252,0.490124,0.162514,-0.004945,-0.022443,0.106433,0.994054,soldier,289,330,164,269,0.974400,9.305928,2.696365,0.000000
1628075989.493505,876,-0.351458,0.489652,0.162177,-0.004938,-0.022464,0.106566,0.994040,soldier,289,330,164,269,0.973893,9.305092,2.698474,0.000000
1628075989.560182,877,-0.347762,0.486290,0.163046,-0.004868,-0.022395,0.107127,0.993981,soldier,289,330,164,269,0.974468,9.150035,2.669955,0.000000
1628075989.626817,878,-0.347551,0.485401,0.161996,-0.004877,-0.022403,0.107422,0.993949,soldier,289,330,164,269,0.974080,9.148933,2.674733,0.000000
1628075989.693484,879,-0.347223,0.484355,0.160781,-0.004879,-0.022404,0.107759,0.993913,soldier,289,331,164,269,0.976139,9.309732,2.690730,0.000000
1628075989.760147,880,-0.347483,0.483387,0.159516,-0.004878,-0.022444,0.108086,0.993876,soldier,289,330,164,269,0.976313,9.302325,2.721684,0.000000
1628075989.826827,881,-0.347447,0.483314,0.159357,-0.004882,-0.022445,0.108117,0.993873,soldier,289,331,164,269,0.976671,9.151420,2.660802,0.000000
1628075989.893494,882,-0.347799,0.481319,0.157178,-0.004857,-0.022496,0.108687,0.993810,soldier,289,330,164,269,0.972998,9.142911,2.694836,0.000000
1628075989.960166,883,-0.348602,0.479853,0.161530,-0.004843,-0.022523,0.108942,0.993781,soldier,289,330,164,269,0.976981,9.140923,2.698225,0.000000
1628075990.026808,884,-0.348494,0.478376,0.160013,-0.004854,-0.022537,0.109416,0.993729,soldier,289,330,164,269,0.974395,9.295115,2.742512,0.000000
1628075990.093486,885,-0.347996,0.477228,0.158958,-0.004855,-0.022539,0.109760,0.993691,soldier,289,330,164,269,0.976916,9.294045,2.748037,0.000000
1628075990.160149,886,-0.344972,0.475206,0.161293,-0.004793,-0.022481,0.109943,0.993672,soldier,289,330,165,268,0.975970,9.296351,2.749499,0.000000
